title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat,Cluster,ClusterName
The Shawshank Redemption,1994,142.0,Drama,9.3,3182733,14.973251133812049,0.9999692212988612,1.0,0.9999692212988612,-3.077870113876724e-05,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Dark Knight,2008,152.0,"Action,Crime,Drama",9.1,3161984,14.966710552907283,0.9998153277931672,0.9999384425977224,0.9997537817588308,-0.0001231148045551,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Inception,2010,148.0,"Action,Adventure,Sci-Fi",8.8,2811692,14.849297350988234,0.9985534010464758,0.9998768851954448,0.998430464339668,-0.0013234841489688,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Fight Club,1999,139.0,"Crime,Drama,Thriller",8.8,2601984,14.77178517324166,0.9985534010464758,0.9998153277931672,0.9983689959862642,-0.0012619267466913,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",8.7,2521607,14.740407351229496,0.997383810403201,0.9997537703908896,0.9971382249774324,-0.0023699599876885,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Forrest Gump,1994,142.0,"Drama,Romance",8.8,2492584,14.728830882543582,0.9985534010464758,0.999692212988612,0.9982460592794564,-0.001138811942136,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Pulp Fiction,1994,154.0,"Crime,Drama",8.8,2431723,14.70411102878597,0.9985534010464758,0.9996306555863342,0.9981845909260524,-0.0010772545398584,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Matrix,1999,136.0,"Action,Sci-Fi",8.7,2243917,14.62373400306757,0.997383810403201,0.9995690981840566,0.9969540359081056,-0.0021852877808555,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Lord of the Rings: The Fellowship of the Ring,2001,178.0,"Adventure,Drama,Fantasy",8.9,2203274,14.605455447771469,0.9992613111726684,0.9995075407817792,0.99876921572857,-0.0002462296091105,2000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Lord of the Rings: The Return of the King,2003,201.0,"Adventure,Drama,Fantasy",9.0,2161551,14.58633704016802,0.9996306555863342,0.9994459833795014,0.9990768435887796,0.0001846722068328,2000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Seven,1995,127.0,"Crime,Drama,Mystery",8.6,2017173,14.51720807994836,0.9958140966451215,0.9993844259772238,0.9952010993557124,-0.0035703293321022,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Dark Knight Rises,2012,164.0,"Action,Crime,Drama",8.4,1990793,14.50404411209822,0.9905817174515236,0.999322868574946,0.9899109634415532,-0.0087411511234225,2010,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Lord of the Rings: The Two Towers,2002,179.0,"Adventure,Drama,Fantasy",8.8,1954133,14.48545768651093,0.9985534010464758,0.9992613111726684,0.9978157808056288,-0.0007079101261926,2000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Django Unchained,2012,165.0,"Drama,Western",8.5,1879878,14.4467179710327,0.9936595875654048,0.9991997537703908,0.9928644152269406,-0.0055401662049862,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Top,Massive,Epic,1,Mass Favorites
Gladiator,2000,155.0,"Action,Adventure,Drama",8.5,1846350,14.428721816815523,0.9936595875654048,0.9991381963681132,0.9928032481239818,-0.0054786088027085,2000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Wolf of Wall Street,2013,180.0,"Biography,Comedy,Crime",8.2,1783574,14.394130335041575,0.9799630655586334,0.9990766389658357,0.9790582058489764,-0.0191135734072022,2010,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Inglourious Basterds,2009,153.0,"Adventure,Drama,War",8.4,1780137,14.392201447353008,0.9905817174515236,0.999015081563558,0.9896060752552032,-0.0084333641120344,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Massive,Epic,1,Mass Favorites
The Silence of the Lambs,1991,118.0,"Crime,Drama,Horror",8.6,1720408,14.358072611219583,0.9958140966451215,0.9989535241612804,0.994772001253126,-0.0031394275161588,1990,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Batman Begins,2005,140.0,"Action,Crime,Drama",8.2,1710954,14.352562252119352,0.9799630655586334,0.9988919667590028,0.978877233907045,-0.0189289012003693,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Joker,2019,122.0,"Crime,Drama,Thriller",8.3,1690212,14.340365114460408,0.9863650353955064,0.9988304093567252,0.9852113920792545,-0.0124653739612188,2010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Shutter Island,2010,138.0,"Drama,Mystery,Thriller",8.2,1643391,14.3122729565107,0.9799630655586334,0.9987688519544476,0.9787565859457572,-0.018805786395814,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Saving Private Ryan,1998,169.0,"Drama,War",8.6,1636156,14.30786075731058,0.9958140966451215,0.99870729455217,0.9945268023373623,-0.0028931979070483,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Massive,Epic,1,Mass Favorites
The Prestige,2006,130.0,"Drama,Mystery,Sci-Fi",8.5,1584861,14.276007895256976,0.9936595875654048,0.9986457371498922,0.9923139113003115,-0.0049861495844875,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Schindler's List,1993,195.0,"Biography,Drama,History",9.0,1583450,14.275117200370907,0.9996306555863342,0.9985841797476146,0.9982153582592498,0.0010464758387196,1990,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Green Mile,1999,189.0,"Crime,Drama,Fantasy",8.6,1559012,14.259563486683788,0.9958140966451215,0.9985226223453372,0.9943429031505396,-0.0027085257002155,1990,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Avengers,2012,143.0,"Action,Sci-Fi",8.0,1556255,14.257793494609407,0.9603570329332102,0.9984610649430594,0.9588791058280498,-0.0381040320098492,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Departed,2006,151.0,"Crime,Drama,Thriller",8.5,1551988,14.255047892071318,0.9936595875654048,0.9983995075407818,0.9920692428884764,-0.004739919975377,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Star Wars: Episode V - The Empire Strikes Back,1980,124.0,"Action,Adventure,Fantasy",8.7,1502466,14.222618981755955,0.997383810403201,0.998337950138504,0.9957261087792622,-0.0009541397353031,1980,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Avatar,2009,162.0,"Action,Adventure,Fantasy",7.9,1495797,14.21817040166166,0.948599569098184,0.9982763927362264,0.946964555990474,-0.0496768236380423,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Back to the Future,1985,116.0,"Adventure,Comedy,Sci-Fi",8.5,1450845,14.187657392532849,0.9936595875654048,0.998214835333949,0.9918857415796,-0.0045552477685442,1980,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Avengers: Endgame,2019,181.0,"Action,Adventure,Sci-Fi",8.4,1442673,14.182008894006724,0.9905817174515236,0.9981532779316712,0.9887523883334228,-0.0075715604801477,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Memento,2000,113.0,"Drama,Mystery,Thriller",8.4,1433446,14.175592591177,0.9905817174515236,0.9980917205293935,0.9886914106961529,-0.00751000307787,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Top,Massive,Long,1,Mass Favorites
Titanic,1997,194.0,"Drama,Romance",8.0,1390424,14.145120013768905,0.9603570329332102,0.998030163127116,0.9584652862386048,-0.0376731301939058,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
GoodFellas,1990,145.0,"Biography,Crime,Drama",8.7,1389231,14.144261634426954,0.997383810403201,0.9979686057248384,0.9953577306406092,-0.0005847953216373,1990,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Truman Show,1998,103.0,"Comedy,Drama",8.2,1369686,14.130092804548427,0.9799630655586334,0.9979070483225608,0.977912050216744,-0.0179439827639273,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.4,1368811,14.129453768324732,0.9905817174515236,0.9978454909202832,0.9884475001470728,-0.0072637734687596,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Guardians of the Galaxy,2014,121.0,"Action,Adventure,Comedy",8.0,1362172,14.124591776714928,0.9603570329332102,0.9977839335180057,0.9582288179017792,-0.0374269005847953,2010,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Léon: The Professional,1994,110.0,"Action,Crime,Drama",8.5,1349467,14.115220998672944,0.9936595875654048,0.997722376115728,0.9913964047559298,-0.0040627885503231,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Pirates of the Caribbean: The Curse of the Black Pearl,2003,143.0,"Action,Adventure,Fantasy",8.1,1323064,14.095461572653631,0.9710987996306556,0.9976608187134502,0.9688272234911688,-0.0265620190827946,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
WALL·E,2008,98.0,"Adventure,Animation,Family",8.4,1318637,14.092109943689897,0.9905817174515236,0.9975992613111728,0.9882035895979928,-0.0070175438596491,2000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Kill Bill: Vol. 1,2003,111.0,"Action,Crime,Thriller",8.2,1305555,14.082139561643697,0.9799630655586334,0.9975377039088952,0.9775501063328812,-0.0175746383502616,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Long,1,Mass Favorites
Terminator 2: Judgment Day,1991,137.0,"Action,Adventure,Sci-Fi",8.6,1282423,14.064262595011902,0.9958140966451215,0.9974761465066174,0.993300807758544,-0.0016620498614958,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
American Beauty,1999,122.0,Drama,8.3,1278772,14.061411582400982,0.9863650353955064,0.9974145891043398,0.9838148764858964,-0.0110495537088334,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
American History X,1998,119.0,"Crime,Drama",8.5,1271838,14.055974442544208,0.9936595875654048,0.997353031702062,0.9910294021381773,-0.0036934441366573,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
The Lion King,1994,88.0,"Adventure,Animation,Drama",8.5,1256751,14.04404117295996,0.9936595875654048,0.9972914742997846,0.9909682350352184,-0.0036318867343798,1990,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Short,1,Mass Favorites
Deadpool,2016,108.0,"Action,Comedy,Sci-Fi",8.0,1252079,14.040316726364384,0.9603570329332102,0.997229916897507,0.9576967641439216,-0.0368728839642967,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Long,1,Mass Favorites
V for Vendetta,2005,132.0,"Action,Drama,Sci-Fi",8.1,1245388,14.03495848887787,0.9710987996306556,0.9971683594952292,0.9683489969354871,-0.0260695598645737,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Usual Suspects,1995,106.0,"Crime,Drama,Mystery",8.5,1237520,14.028620742977967,0.9936595875654048,0.9971068020929515,0.990784733726342,-0.0034472145275469,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Catch Me If You Can,2002,141.0,"Biography,Crime,Drama",8.1,1235248,14.026783127154946,0.9710987996306556,0.997045244690674,0.9682294402965668,-0.0259464450600184,2000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Up,2009,96.0,"Adventure,Animation,Comedy",8.3,1233964,14.02574311999823,0.9863650353955064,0.9969836872883964,0.9833898500009616,-0.0106186518928901,2000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
The Shining,1980,146.0,"Drama,Horror",8.4,1223724,14.017410043608988,0.9905817174515236,0.9969221298861188,0.9875328355880224,-0.0063404124345952,1980,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Iron Man,2008,126.0,"Action,Adventure,Sci-Fi",7.9,1222787,14.016644055407976,0.948599569098184,0.9968605724838412,0.9456215095091408,-0.048261003385657,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Good Will Hunting,1997,126.0,"Drama,Romance",8.4,1214497,14.009841380654793,0.9905817174515236,0.9967990150815637,0.9874108803134825,-0.0062172976300399,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Star Wars: Episode VI - Return of the Jedi,1983,131.0,"Action,Adventure,Fantasy",8.3,1207824,14.004331779432912,0.9863650353955064,0.996737457679286,0.9831469777238558,-0.0103724222837795,1980,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Finding Nemo,2003,100.0,"Adventure,Animation,Comedy",8.2,1205896,14.002734246320118,0.9799630655586334,0.9966759002770084,0.976705570603868,-0.0167128347183749,2000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",8.1,1204877,14.001888874968012,0.9710987996306556,0.9966143428747308,0.9678109920603456,-0.0255155432440751,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
No Country for Old Men,2007,122.0,"Crime,Drama,Thriller",8.2,1187468,13.987334709287028,0.9799630655586334,0.9965527854724532,0.9765849226425805,-0.0165897199138196,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Eternal Sunshine of the Spotless Mind,2004,108.0,"Drama,Romance,Sci-Fi",8.3,1181398,13.982209887401554,0.9863650353955064,0.9964912280701754,0.9829041054467502,-0.010126192674669,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Jurassic Park,1993,127.0,"Action,Adventure,Sci-Fi",8.2,1175723,13.97739468601824,0.9799630655586334,0.9964296706678978,0.9764642746812926,-0.0164666051092643,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Toy Story,1995,81.0,"Adventure,Animation,Comedy",8.3,1172144,13.974345961602909,0.9863650353955064,0.99636811326562,0.9827826693081972,-0.0100030778701137,1990,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Short,1,Mass Favorites
Reservoir Dogs,1992,99.0,"Crime,Thriller",8.3,1169517,13.972102256080746,0.9863650353955064,0.9963065558633426,0.9827219512389208,-0.0099415204678362,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Standard,1,Mass Favorites
Gone Girl,2014,149.0,"Drama,Mystery,Thriller",8.1,1166995,13.969943483670702,0.9710987996306556,0.996244998461065,0.9674523221435846,-0.0251461988304093,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Parasite,2019,132.0,"Drama,Thriller",8.5,1160356,13.964238274355267,0.9936595875654048,0.9961834410587872,0.9898672271819604,-0.0025238534933825,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
Braveheart,1995,178.0,"Biography,Drama,War",8.3,1159878,13.963826247297018,0.9863650353955064,0.9961218836565096,0.9825397970310916,-0.0097568482610033,1990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Massive,Epic,1,Mass Favorites
Whiplash,2014,106.0,"Drama,Music",8.5,1151867,13.95689553033947,0.9936595875654048,0.996060326254232,0.9897448929760426,-0.0024007386888272,2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
The Sixth Sense,1999,107.0,"Drama,Mystery,Thriller",8.2,1142932,13.949108323386074,0.9799630655586334,0.9959987688519544,0.976042006816786,-0.016035703293321,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Top,Massive,Long,1,Mass Favorites
Raiders of the Lost Ark,1981,115.0,"Action,Adventure",8.4,1109082,13.919044105732146,0.9905817174515236,0.9959372114496768,0.986557193391702,-0.0053554939981532,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
The Hunger Games,2012,142.0,"Action,Adventure,Sci-Fi",7.2,1080200,13.89265769289499,0.7735303170206217,0.9958756540473992,0.7703400103884037,-0.2223453370267775,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
"Monsters, Inc.",2001,92.0,"Adventure,Animation,Comedy",8.1,1073502,13.88643769089418,0.9710987996306556,0.9958140966451215,0.9670338739073632,-0.0247152970144659,2000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Short,1,Mass Favorites
A Beautiful Mind,2001,135.0,"Biography,Drama,Mystery",8.2,1052387,13.866572425574711,0.9799630655586334,0.995752539242844,0.9758007108942108,-0.0157894736842104,2000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Harry Potter and the Deathly Hallows: Part 2,2011,130.0,"Adventure,Family,Fantasy",8.1,1044102,13.858668701562072,0.9710987996306556,0.9956909818405664,0.9669143172684428,-0.0245921822099107,2010,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Dune: Part One,2021,155.0,"Action,Adventure,Drama",8.0,1040151,13.854877414284276,0.9603570329332102,0.9956294244382888,0.9561597199545548,-0.0352723915050785,2020,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Die Hard,1988,132.0,"Action,Thriller",8.2,1029056,13.844153406868024,0.9799630655586334,0.9955678670360112,0.9756197389522794,-0.0156048014773776,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Massive,Epic,1,Mass Favorites
The Intouchables,2011,112.0,"Comedy,Drama",8.5,1025679,13.840866365226582,0.9936595875654048,0.9955063096337334,0.9891943890494136,-0.0018467220683286,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Star Wars: Episode VII - The Force Awakens,2015,138.0,"Action,Adventure,Sci-Fi",7.7,1024646,13.839858720994805,0.918344105878732,0.9954447522314558,0.914160820939672,-0.0771006463527238,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Oppenheimer,2023,180.0,"Biography,Drama,History",8.2,1024108,13.83933352422919,0.9799630655586334,0.9953831948291784,0.975438767010348,-0.0154201292705448,2020,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Spider-Man: No Way Home,2021,148.0,"Action,Adventure,Fantasy",8.1,1017592,13.832950592613518,0.9710987996306556,0.9953216374269006,0.9665556473516818,-0.024222837796245,2020,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Scarface,1983,170.0,"Crime,Drama",8.3,1014031,13.82944502082072,0.9863650353955064,0.995260080024623,0.9816897440612216,-0.0088950446291166,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Pianist,2002,150.0,"Biography,Drama,Music",8.5,1010890,13.826342678144757,0.9936595875654048,0.9951985226223452,0.9888885535346198,-0.0015389350569405,2000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,1010793,13.826246718586196,0.9603570329332102,0.9951369652200676,0.9556867832809034,-0.0347799322868574,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Terminator,1984,107.0,"Action,Adventure,Sci-Fi",8.1,1003330,13.81883602247285,0.9710987996306556,0.99507540781779,0.9663165340738412,-0.0239766081871345,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Long,1,Mass Favorites
Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi",7.3,999293,13.814804308628911,0.8087719298245614,0.9950138504155124,0.8047392720027214,-0.1862419205909511,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Snatch,2000,102.0,"Comedy,Crime",8.2,976103,13.791324417095444,0.9799630655586334,0.9949522930132348,0.9750164991458412,-0.0149892274546014,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Requiem for a Dream,2000,102.0,Drama,8.3,972313,13.787434076542178,0.9863650353955064,0.9948907356109572,0.9813254356455632,-0.0085257002154508,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Captain America: The Winter Soldier,2014,136.0,"Action,Adventure,Sci-Fi",7.7,970494,13.785561529594418,0.918344105878732,0.9948291782086796,0.9135955121641236,-0.0764850723299476,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
The Grand Budapest Hotel,2014,99.0,"Comedy,Drama",8.1,969327,13.784358326889029,0.9710987996306556,0.994767620806402,0.9660176424765402,-0.0236688211757464,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",8.3,968382,13.783382949162505,0.9863650353955064,0.9947060634041244,0.981143281437734,-0.008341028008618,2010,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Standard,1,Mass Favorites
Spider-Man,2002,121.0,"Action,Adventure,Sci-Fi",7.4,966790,13.781737618707316,0.8412126808248692,0.9946445060018468,0.8367075713615412,-0.1534318251769775,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,966051,13.780972941973603,0.6645737149892275,0.9945829485995692,0.6609736850157555,-0.3300092336103416,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,High,Massive,Epic,1,Mass Favorites
Spirited Away,2001,124.0,"Adventure,Animation,Family",8.6,965037,13.779922757784162,0.9958140966451215,0.9945213911972914,0.9903584207693804,0.0012927054478301,2000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Massive,Epic,1,Mass Favorites
Thor,2011,115.0,"Action,Fantasy",7.0,964712,13.779585926759774,0.6990458602646968,0.994459833795014,0.6951730300139229,-0.295413973530317,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Massive,Long,1,Mass Favorites
Iron Man 3,2013,130.0,"Action,Adventure,Sci-Fi",7.1,964548,13.779415913562609,0.736657433056325,0.9943982763927364,0.7325308817231071,-0.2577408433364112,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,High,Massive,Epic,1,Mass Favorites
