title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat
On the Basis of Sex,2018,120.0,"Biography,Drama,History",7.1,42233,10.650980862836187,0.736657433056325,0.7038473376423515,0.5184943730111432,0.032810095413973506,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic
New Jack City,1991,97.0,"Action,Crime,Drama",6.7,42229,10.65088614792799,0.5894736842105263,0.7037857802400739,0.41486319677309613,-0.11431209602954762,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Standard
Southland Tales,2006,145.0,"Comedy,Drama,Mystery",5.3,42221,10.650696691194604,0.13031702062172976,0.7037242228377962,0.09170724405956383,-0.5734072022160664,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Many,Epic
Only Yesterday,1991,119.0,"Animation,Drama,Romance",7.6,42216,10.6505782625063,0.8970760233918129,0.7036626654355186,0.6312389057181786,0.19341335795629433,1990,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Long
Mother's Day,2016,118.0,"Comedy,Drama,Romance",5.7,42202,10.65024658754472,0.2252693136349646,0.703601108033241,0.1584997386794488,-0.47833179439827644,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Long
Wrong Turn,2021,109.0,"Drama,Horror,Mystery",5.6,42198,10.650151803060869,0.1974453678054786,0.7035395506309634,0.1389106253400317,-0.5060941828254848,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Many,Long
The Lawnmower Man,1992,108.0,"Horror,Sci-Fi",5.5,42197,10.650128105536073,0.17236072637734687,0.7034779932286858,0.12125197790337458,-0.5311172668513389,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Low,Many,Long
People We Meet on Vacation,2026,117.0,Romance,6.6,42193,10.650033309820769,0.5470606340412435,0.7033856571252693,0.38479460356246653,-0.15632502308402585,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Long
Deception,2008,107.0,"Crime,Drama,Mystery",6.0,42193,10.650033309820769,0.31326562019082793,0.7033856571252693,0.22034654411268054,-0.3901200369344414,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Many,Long
Because I Said So,2007,102.0,"Comedy,Romance",5.6,42132,10.648586560603084,0.1974453678054786,0.7032933210218528,0.13886200844429628,-0.5058479532163742,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Standard
Holmes & Watson,2018,90.0,"Comedy,Crime,Mystery",3.9,42115,10.64818299497665,0.022314558325638657,0.7032317636195753,0.015692306205730748,-0.6809172052939366,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Many,Short
Joe Versus the Volcano,1990,102.0,"Comedy,Romance",5.9,42102,10.64787427603904,0.28457987072945523,0.7031702062172976,0.20010808638612293,-0.4185903354878424,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Standard
Shiva Baby,2020,77.0,"Comedy,Drama",7.1,42101,10.647850524480344,0.736657433056325,0.70310864881502,0.5179502123957738,0.03354878424130503,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short
Memory,2022,114.0,"Action,Crime,Thriller",5.8,42084,10.647446661645677,0.25469375192366883,0.7030470914127424,0.17906170149093392,-0.4483533394890735,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Many,Long
13 Sins,2014,93.0,"Horror,Thriller",6.3,42065,10.646995092435022,0.42539242843951985,0.7029855340104647,0.29904472347056427,-0.27759310557094485,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Medium,Many,Short
Mersal,2017,172.0,"Action,Crime,Fantasy",7.5,42056,10.646781120036646,0.8704524469067405,0.7029239766081872,0.611861895428013,0.16752847029855333,2010,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic
Book of Shadows: Blair Witch 2,2000,90.0,"Adventure,Fantasy,Horror",4.1,42036,10.646305461835654,0.027146814404432132,0.7028624192059095,0.019080475646033,-0.6757156048014774,2000,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Low,Many,Short
Liberal Arts,2012,97.0,"Comedy,Drama,Romance",6.7,42025,10.646043753353617,0.5894736842105263,0.7028008618036319,0.4142826132737198,-0.11332717759310562,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Standard
Kisi Ka Bhai Kisi Ki Jaan,2023,145.0,"Action,Comedy,Drama",3.9,42000,10.645448706505872,0.022314558325638657,0.7027393044013542,0.015681317195782758,-0.6804247460757156,2020,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Epic
The Red Turtle,2016,80.0,"Animation,Drama,Family",7.5,41988,10.645162958200558,0.8704524469067405,0.7026777469990766,0.6116475642622617,0.16777469990766392,2010,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Short
Cherry,2021,142.0,"Biography,Crime,Drama",6.6,41946,10.644162195631331,0.5470606340412435,0.7026161895967991,0.38437365816846747,-0.15555555555555556,2020,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic
Hamlet,1996,242.0,Drama,7.7,41945,10.64413835574004,0.9183441058787319,0.7025546321945214,0.6451869055336391,0.21578947368421053,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic
Megalopolis,2024,138.0,"Drama,Fantasy,Sci-Fi",4.7,41910,10.643303601288238,0.05958756540473992,0.7024930747922438,0.04185985204055968,-0.6429055093875038,2020,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Low,Many,Epic
The School for Good and Evil,2022,147.0,"Action,Comedy,Drama",5.9,41889,10.64280241394108,0.28457987072945523,0.7024315173899661,0.19989787041513163,-0.4178516466605109,2020,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic
Dilwale,2015,158.0,"Action,Comedy,Drama",5.1,41879,10.642563664984474,0.09778393351800554,0.7023699599876885,0.06868049747248034,-0.604586026469683,2010,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Epic
102 Dalmatians,2000,100.0,"Adventure,Comedy,Family",4.9,41870,10.642348742176754,0.07817790089258234,0.7023084025854109,0.05490499669335007,-0.6241305016928286,2000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard
Greta,2018,98.0,"Drama,Mystery,Thriller",6.1,41848,10.64182318076953,0.34650661742074484,0.7022468451831333,0.243333178918797,-0.35574022776238845,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Medium,Many,Standard
"Quo Vadis, Aida?",2020,101.0,"Drama,History,War",8.0,41831,10.641416875867966,0.9603570329332102,0.7021852877808556,0.6743485795425749,0.2581717451523545,2020,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Top,Many,Standard
Gummo,1997,89.0,"Comedy,Drama",6.6,41817,10.64108214783137,0.5470606340412435,0.702123730378578,0.38410425311630797,-0.1550630963373345,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short
Fools Rush In,1997,109.0,"Comedy,Drama,Romance",6.1,41807,10.640842987760394,0.34650661742074484,0.7020621729763004,0.2432691887770757,-0.3555555555555555,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long
Lucky Baskhar,2024,148.0,"Crime,Drama,Thriller",8.0,41805,10.640795148881727,0.9603570329332102,0.7020006155740228,0.6741712282899557,0.25835641735918735,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Many,Epic
The Paperboy,2012,107.0,"Crime,Drama,Mystery",5.7,41799,10.640651618512848,0.2252693136349646,0.7019390581717452,0.15812532984792252,-0.47666974453678057,2010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Many,Long
John Dies at the End,2012,99.0,"Comedy,Fantasy,Horror",6.3,41786,10.64034056535614,0.42539242843951985,0.7018775007694675,0.29857337451938476,-0.2764850723299477,2010,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard
My Spy,2020,99.0,"Action,Comedy",6.4,41764,10.639813947190007,0.46608187134502926,0.7018159433671899,0.3271036882243569,-0.23573407202216062,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard
Young Guns II,1990,104.0,"Action,Drama,Western",6.5,41762,10.639766059056678,0.50621729763004,0.7017543859649122,0.3552402088631859,-0.19553708833487227,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,Many,Standard
The 33,2015,127.0,"Biography,Drama,History",6.9,41748,10.639430777896337,0.6645737149892275,0.7016928285626347,0.46632660985916924,-0.03711911357340725,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic
24 Hour Party People,2002,117.0,"Biography,Comedy,Drama",7.3,41728,10.638951609723101,0.8087719298245614,0.7016312711603571,0.567459677201622,0.1071406586642043,2000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long
Vengeance,2022,107.0,"Comedy,Music,Mystery",6.8,41726,10.63890368027524,0.6297630040012312,0.7015697137580794,0.441822650452572,-0.07180670975684822,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,High,Many,Long
Nothing But the Truth,2008,108.0,"Crime,Drama,Mystery",7.1,41661,10.63734472134386,0.736657433056325,0.7015081563558018,0.51677119772914,0.03514927670052326,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High,Many,Long
The Baader Meinhof Complex,2008,150.0,"Action,Biography,Crime",7.3,41654,10.63717668840901,0.8087719298245614,0.7014465989535241,0.5673103195045168,0.10732533087103724,2000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic
The Out-Laws,2023,95.0,"Action,Comedy,Crime",5.4,41643,10.636912579594643,0.1502000615574023,0.7013850415512466,0.1053480764164384,-0.5511849799938443,2020,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard
The Guilt Trip,2012,95.0,"Comedy,Drama",5.8,41635,10.63672045663536,0.25469375192366883,0.701323484148969,0.17862270949008058,-0.4466297322253001,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard
Arif V 216,2018,125.0,"Comedy,Sci-Fi",6.9,41632,10.636648401008383,0.6645737149892275,0.7012619267466913,0.46604024383855214,-0.03668821175746384,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,High,Many,Epic
The Missing,2003,137.0,"Adventure,Drama,Thriller",6.5,41613,10.636191928094528,0.50621729763004,0.7012003693444137,0.354959756066715,-0.19498307171437368,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Epic
Stan & Ollie,2018,98.0,"Biography,Comedy,Drama",7.2,41590,10.635639076689303,0.7735303170206217,0.701138811942136,0.5423521274770625,0.07239150507848569,2010,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard
The Arrival,1996,115.0,"Mystery,Sci-Fi,Thriller",6.2,41584,10.635494804302787,0.3853185595567867,0.7010772545398584,0.2701380778573249,-0.3157586949830717,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Medium,Many,Long
Heavy Metal,1981,86.0,"Adventure,Animation,Fantasy",6.6,41562,10.634965627401037,0.5470606340412435,0.7010156971375808,0.3834980917489493,-0.15395506309633733,1980,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short
Dragonfly,2002,104.0,"Drama,Fantasy,Mystery",6.1,41528,10.634147257355846,0.34650661742074484,0.7009541397353032,0.242885247926748,-0.35444752231455834,2000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Many,Standard
Wallace & Gromit: Vengeance Most Fowl,2024,82.0,"Adventure,Animation,Comedy",7.5,41466,10.632653209172005,0.8704524469067405,0.7008618036318868,0.6100668719148473,0.16959064327485374,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Short
The Tale of Despereaux,2008,93.0,"Adventure,Animation,Comedy",6.1,41466,10.632653209172005,0.34650661742074484,0.7008618036318868,0.24285325285588738,-0.3543551862111419,2000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short
Heist,2001,109.0,"Action,Crime,Drama",6.5,41451,10.632291410304108,0.50621729763004,0.7007694675284702,0.35474162611390425,-0.19455216989843027,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Long
The Fog,2005,100.0,"Horror,Mystery",3.7,41445,10.632146654097433,0.017482302246845185,0.7007079101261927,0.012249987471581333,-0.6832256078793475,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Many,Standard
99 Homes,2014,112.0,"Crime,Drama",7.1,41440,10.632026007916341,0.736657433056325,0.7006463527239151,0.5161363436778758,0.03601108033240996,2010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long
The Postman,1994,108.0,"Biography,Comedy,Drama",7.8,41436,10.631929480490411,0.935026161895968,0.7005847953216374,0.6550651122522629,0.23444136657433057,1990,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long
Osmosis Jones,2001,95.0,"Action,Adventure,Animation",6.3,41435,10.631905347177993,0.42539242843951985,0.7005232379193598,0.297997281356832,-0.2751308094798399,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard
Hollywood Homicide,2003,116.0,"Action,Comedy,Crime",5.4,41414,10.631398413032365,0.1502000615574023,0.7004616805170821,0.10520938753226719,-0.5502616189596798,2000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long
JCVD,2008,97.0,"Comedy,Crime,Drama",7.0,41390,10.630818744876143,0.6990458602646968,0.7004001231148046,0.48961180659228815,-0.001354262850107757,2000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Standard
Don't Tell Mom the Babysitter's Dead,1991,102.0,Comedy,6.4,41386,10.630722100840213,0.46608187134502926,0.700338565712527,0.3264151092823883,-0.2342566943674977,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard
Article 15,2019,130.0,"Crime,Drama,Mystery",8.1,41384,10.630673775319496,0.9710987996306556,0.7002770083102493,0.6800381621790297,0.2708217913204063,2010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Top,Many,Epic
Real Genius,1985,108.0,"Comedy,Romance,Sci-Fi",6.9,41379,10.630552951299533,0.6645737149892275,0.7002154509079717,0.46534478350276776,-0.0356417359187442,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,High,Many,Long
The Super Mario Galaxy Movie,2026,98.0,"Adventure,Animation,Comedy",6.4,41375,10.630456281571584,0.46608187134502926,0.700153893505694,0.3263290369146422,-0.23407202216066475,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard
The Forgotten Battle,2020,124.0,"Action,Adventure,War",7.1,41363,10.630166216304866,0.736657433056325,0.7000923361034165,0.5157282232163487,0.03656509695290855,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High,Many,Epic
Vampire Hunter D: Bloodlust,2000,103.0,"Action,Animation,Drama",7.7,41323,10.629198723969337,0.9183441058787319,0.7000307787011388,0.6428691395538898,0.2183133271775931,2000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard
The Crow,2024,111.0,"Action,Crime,Fantasy",4.7,41314,10.628980909135285,0.05958756540473992,0.6999692212988612,0.04170946175545076,-0.6403816558941213,2020,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long
Everyone Says I Love You,1996,101.0,"Comedy,Musical,Romance",6.7,41305,10.628763046847595,0.5894736842105263,0.6999076638965835,0.41257714924430183,-0.11043397968605728,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,High,Many,Standard
A Girl Walks Home Alone at Night,2014,101.0,"Drama,Horror,Romance",6.9,41300,10.628641991731053,0.6645737149892275,0.6998461064943059,0.4650993269136674,-0.03527239150507844,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,High,Many,Standard
Monster,2023,127.0,"Drama,Mystery,Thriller",7.8,41298,10.628593565580923,0.935026161895968,0.6997845490920284,0.6543168610916199,0.23524161280393963,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Top,Many,Epic
Grease 2,1982,115.0,"Comedy,Music,Musical",4.6,41291,10.62842405558548,0.05109264389042782,0.6997229916897507,0.03575069763634922,-0.6486303477993229,1980,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Low,Many,Long
The Rocker,2008,102.0,"Comedy,Music",6.2,41270,10.627915353129104,0.3853185595567867,0.6996614342874731,0.2695925360370845,-0.3143428747306864,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Medium,Many,Standard
The Cold Light of Day,2012,93.0,"Action,Adventure,Thriller",4.9,41252,10.627479116391054,0.07817790089258234,0.6995998768851954,0.05469324983959361,-0.6214219759926131,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Many,Short
True Crime,1999,127.0,"Crime,Drama,Mystery",6.6,41250,10.627430633893226,0.5470606340412435,0.6995383194829178,0.38268987659247095,-0.15247768544167428,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High,Many,Epic
Varisu,2023,169.0,"Action,Comedy,Drama",5.9,41244,10.627285172294831,0.28457987072945523,0.6994767620806402,0.1990570065311665,-0.414896891351185,2020,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic
[REC] 3: Genesis,2012,80.0,"Action,Adventure,Fantasy",5.0,41240,10.627188186139529,0.08707294552169899,0.6994152046783626,0.060900142014007015,-0.6123422591566636,2010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short
Auron Mein Kahan Dum Tha,2024,150.0,"Action,Crime,Drama",6.2,41238,10.627139689534282,0.3853185595567867,0.699353647276085,0.2694739399892061,-0.3140350877192983,2020,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic
Rumble Fish,1983,94.0,"Crime,Drama,Romance",7.1,41231,10.626969932892147,0.736657433056325,0.6992920898738073,0.5151387158830318,0.03736534318251772,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Short
Boston Strangler,2023,112.0,"Crime,Drama,History",6.5,41215,10.626581809464026,0.50621729763004,0.6992305324715297,0.35396259056815166,-0.1930132348414897,2020,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Long
Bringing Down the House,2003,105.0,Comedy,5.6,41212,10.626509019547823,0.1974453678054786,0.6991689750692521,0.138047675440728,-0.5017236072637735,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long
The Professor,2018,90.0,"Comedy,Drama",6.7,41206,10.626363423818374,0.5894736842105263,0.6991074176669745,0.4121054251510586,-0.10963373345644822,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short
Thuppakki,2012,165.0,"Action,Crime,Musical",8.1,41202,10.626266348220677,0.9710987996306556,0.6990458602646968,0.6788425957898261,0.27205293936595876,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Top,Many,Epic
Vizontele,2001,110.0,"Comedy,Drama,History",8.0,41197,10.626144990470014,0.9603570329332102,0.6989843028624192,0.6712744911638413,0.261372730070791,2000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long
Vettaiyan,2024,163.0,"Action,Crime,Drama",6.9,41195,10.626096443245693,0.6645737149892275,0.6989227454601415,0.4644856854409165,-0.03434903047091409,2020,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic
Passengers,2008,93.0,"Mystery,Romance,Thriller",5.8,41192,10.626023617989862,0.25469375192366883,0.698861188057864,0.1779955780602901,-0.4441674361341952,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Low,Many,Short
Yahsi Bati - The Ottoman Cowboys,2009,112.0,"Adventure,Comedy,History",7.4,41190,10.625975064872742,0.8412126808248692,0.6987996306555864,0.5878391106632143,0.14241305016928285,2000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,109.0,"Comedy,Drama",6.8,41139,10.624736163206949,0.6297630040012312,0.6987380732533087,0.440039388022036,-0.06897506925207753,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long
Mermaids,1990,110.0,"Comedy,Drama,Romance",6.7,41111,10.624055328672066,0.5894736842105263,0.6986765158510311,0.41185141987008145,-0.10920283164050482,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Long
Kidnap,2017,95.0,"Action,Crime,Thriller",5.9,41104,10.623885047586233,0.28457987072945523,0.6986149584487534,0.19881175456501,-0.4140350877192982,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Standard
Unlocked,2017,98.0,"Action,Thriller",6.3,41091,10.623568734336155,0.42539242843951985,0.6985534010464758,0.2971593276658462,-0.27316097260695593,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Standard
Mean Girls,2024,112.0,"Comedy,Musical",5.5,41051,10.622594834765605,0.17236072637734687,0.6984918436441983,0.1203925615391662,-0.5261311172668514,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low,Many,Long
Raw Deal,1986,106.0,"Action,Crime,Thriller",5.6,41032,10.622131899994592,0.1974453678054786,0.6984302862419206,0.13790182475352172,-0.500984918436442,1980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Many,Long
Hop,2011,95.0,"Adventure,Animation,Comedy",5.4,41001,10.62137612498452,0.1502000615574023,0.698368728839643,0.10489502606147916,-0.5481686672822407,2010,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard
Cedar Rapids,2011,87.0,Comedy,6.3,40991,10.62113220469646,0.42539242843951985,0.6983071714373653,0.29705458345447294,-0.27291474299784546,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short
Jason Goes to Hell: The Final Friday,1993,87.0,"Fantasy,Horror,Mystery",4.1,40989,10.621083413498383,0.027146814404432132,0.6982456140350877,0.018955144092919277,-0.6710987996306556,1990,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Low,Many,Short
The Visitors,1993,107.0,"Comedy,Fantasy",7.0,40984,10.620961425087131,0.6990458602646968,0.6981840566328101,0.4880626744919786,0.000861803631886704,1990,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long
Promised Land,2012,106.0,Drama,6.6,40971,10.620644185556426,0.5470606340412435,0.6981224992305325,0.38191533706751263,-0.151061865189289,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long
I Give It a Year,2013,97.0,"Comedy,Romance",5.7,40947,10.620058248039662,0.2252693136349646,0.6980609418282548,0.15725170924102794,-0.47279162819329024,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Standard
The Christmas Chronicles: Part Two,2020,112.0,"Adventure,Comedy,Family",6.0,40944,10.619984981704288,0.31326562019082793,0.6979993844259772,0.21865921005501987,-0.38473376423514927,2020,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Long
Padmaavat,2018,163.0,"Drama,History,War",7.1,40938,10.61983843292771,0.736657433056325,0.6979378270236996,0.5141410880881879,0.038719606032625475,2010,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,High,Many,Epic
God's Own Country,2017,104.0,"Drama,Romance",7.6,40931,10.619667432206645,0.8970760233918129,0.697876269621422,0.6260480687714979,0.1991997537703909,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Standard
The Glass Castle,2017,127.0,"Biography,Drama",7.1,40927,10.61956970437857,0.736657433056325,0.6978147122191444,0.5140503946522931,0.038842720837180655,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic
The Cost of Deception,2021,125.0,"Action,Crime,Drama",1.5,40921,10.619423094726505,0.0013850415512465374,0.6977531548168667,0.0009664171119347185,-0.6963681132656202,2020,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Epic
Kagemusha: The Shadow Warrior,1980,162.0,"Drama,History,War",7.9,40912,10.619203139938547,0.9485995690981841,0.6976915974145891,0.661829948670903,0.250907971683595,1980,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Top,Many,Epic
